catalogue_id,index,num,title,text,line_start
BO0624_81749,140,101,"Piatto in porcellana di Ludwigsburg, con figura nel centro","101. Piatto in porcellana di Ludwigsburg, con figura nel centro",667
BO0624_81749,141,5,e bordo sagomato a vimini.,5. e bordo sagomato a vimini.,668
BO0624_81749,142,102,"Vaso a forma di scimmia con coperchio, formato da un cappello, in porcellana di Noyon.","102. Vaso a forma di scimmia con coperchio, formato da un cappello, in porcellana di Noyon.",669
BO0624_81749,143,103,Mostro in porcellana gialla della China.,103. Mostro in porcellana gialla della China.,670
BO0624_81749,144,104,Statuetta,104. Statuetta,671
BO0624_81749,145,105,"Dieci piattelli per gelati in porcellana, con fiori policromi nel centro e bordo celeste oro.","105. Dieci piattelli per gelati in porcellana, con fiori policromi nel centro e bordo celeste oro.",672
BO0624_81749,146,10,giapponese in porcellana bianca.,10. giapponese in porcellana bianca.,673
BO0624_81749,147,106,Pesce sopra uno scoglio in porcellana del Giappone.,106. Pesce sopra uno scoglio in porcellana del Giappone.,674
BO0624_81749,148,107,"Piatti in maiolica di Milanro decorata a fiori policromi, con marca di fabbrica al rovescio.","107. Piatti in maiolica di Milanro decorata a fiori policromi, con marca di fabbrica al rovescio.",675
BO0624_81749,149,108,"Catinella con bordo sagomato in porcellana del Giappone decorata, con mostro e stemmi diversi policromi.","108. Catinella con bordo sagomato in porcellana del Giappone decorata, con mostro e stemmi diversi policromi.",676
BO0624_81749,150,109,Piatto grande in maiolica di Lodi decorata in turchino. Cristo e la Samaritana.,109. Piatto grande in maiolica di Lodi decorata in turchino. Cristo e la Samaritana.,677
BO0624_81749,151,110,"Piatto grande in porcellana del Giappone, decorata a fiori","110. Piatto grande in porcellana del Giappone, decorata a fiori",678
BO0624_81749,152,16,policromi.,16. policromi.,679
BO0624_81749,153,111,"Vaso a tromba in porcellana del Giappone, decorata a mo-","111. Vaso a tromba in porcellana del Giappone, decorata a mo-",680
BO0624_81749,154,18,"stri marini in rosso su fondo verde. Alt. cent. 0,65.","18. stri marini in rosso su fondo verde. Alt. cent. 0,65.",681
BO0624_81749,155,112,"Piatto grande in maiolica di Lodi, con S. Giovannino nel","112. Piatto grande in maiolica di Lodi, con S. Giovannino nel",682
BO0624_81749,156,20,centro e fiori policromi sul bordo.,20. centro e fiori policromi sul bordo.,683
BO0624_81749,157,113,"Base per vaso in terraglia giapponese, traforata e decorata a fiori policromi.","113. Base per vaso in terraglia giapponese, traforata e decorata a fiori policromi.",684
BO0624_81749,158,114,"Piatto in maiolica di Vicenza (detto Lattesino), con figura nel centro, cani, uccello e fiori nel bordo.","114. Piatto in maiolica di Vicenza (detto Lattesino), con figura nel centro, cani, uccello e fiori nel bordo.",685
BO0624_81749,159,115,"Piatto in maiolica di Lodi, decorata in turchino.","115. Piatto in maiolica di Lodi, decorata in turchino.",686
BO0624_81749,160,116,"Piatto persiano in terraglia smaltata, con animali ed ornati grafiti ed a rilievo.","116. Piatto persiano in terraglia smaltata, con animali ed ornati grafiti ed a rilievo.",687
BO0624_81749,161,117,"Due piatti ovali in maiolica bianca di Mantova, con stemmi gentilizi policromi nel centro.","117. Due piatti ovali in maiolica bianca di Mantova, con stemmi gentilizi policromi nel centro.",688
BO0624_81749,162,118,Vaso in terra cotta smaltata in nero.,118. Vaso in terra cotta smaltata in nero.,689
BO0624_81749,163,119,"Vaso di forma cilindrica in maiolica di Caltagirone, con due medaglioni e fiori policromi.","119. Vaso di forma cilindrica in maiolica di Caltagirone, con due medaglioni e fiori policromi.",690
BO0624_81749,164,120,Lotto di tre piatti avariati in maiolica di fabbriche diverse.,120. Lotto di tre piatti avariati in maiolica di fabbriche diverse.,691
BO0624_81749,165,121,"Vaso con coperchio in porcellana del Giappone, decorata a fiori policromi. Base in legno.","121. Vaso con coperchio in porcellana del Giappone, decorata a fiori policromi. Base in legno.",692
BO0624_81749,166,122,"Due vasetti con coperchio in porcellana del Giappone, rosso,","122. Due vasetti con coperchio in porcellana del Giappone, rosso,",693
BO0624_81749,167,9,turchino e oro.,9. turchino e oro.,694
BO0624_81749,168,123,"Bottiglia orientale in porcellana bianca, con insetto a rilievo.","123. Bottiglia orientale in porcellana bianca, con insetto a rilievo.",695
BO0624_81749,169,124,Due candellieri in porcellana giapponese.,124. Due candellieri in porcellana giapponese.,696
BO0624_81749,170,125,"Fruttiera in porcellana pagliarina, con fiori a rilievo.","125. Fruttiera in porcellana pagliarina, con fiori a rilievo.",697
BO0624_81749,171,126,Tre mattonelle orientali in terra cotta smaltata.,126. Tre mattonelle orientali in terra cotta smaltata.,698
BO0624_81749,172,127,Vasetto orientale in terra cotta verniciata.,127. Vasetto orientale in terra cotta verniciata.,699
BO0624_81749,173,128,"Teiera in porcellana della China, decorata con Ornati","128. Teiera in porcellana della China, decorata con Ornati",700
BO0624_81749,174,16,pagode e policromi.,16. pagode e policromi.,701
BO0624_81749,175,129,"Teiera in porcellana imitante la China, decorata a fiori policromi.","129. Teiera in porcellana imitante la China, decorata a fiori policromi.",702
BO0624_81749,176,130,"Coppa con manici e coperchio in porcellana del Giappone,","130. Coppa con manici e coperchio in porcellana del Giappone,",703
BO0624_81749,177,19,decorata a fiori policromi.,19. decorata a fiori policromi.,704
BO0624_81749,178,131,Due anfore in maiolica smaltata in verde mare.,131. Due anfore in maiolica smaltata in verde mare.,705
BO0624_81749,179,132,Vaso a due anse in maiolica smaltata rosso e nero.,132. Vaso a due anse in maiolica smaltata rosso e nero.,706
BO0624_81749,180,133,Due vasi per fiori in terra cotta verniciata rosso e nero con figure ed ornati a rilievo.,133. Due vasi per fiori in terra cotta verniciata rosso e nero con figure ed ornati a rilievo.,707
BO0624_81749,181,134,Scaldamano con coperchio e manico in terra cotta traforata,134. Scaldamano con coperchio e manico in terra cotta traforata,708
BO0624_81749,182,3,e verniciata in nero.,3. e verniciata in nero.,709
BO0624_81749,183,135,Vaso orientale in porcellana ad uso scaldamani.,135. Vaso orientale in porcellana ad uso scaldamani.,710
BO0624_81749,184,136,Vasetto (cucchiaio) in porcellana decorata a fiori.,"136. Vasetto (cucchiaio) in porcellana decorata a fiori.
<!-- image -->

## OGGETTI DIVERSI",711
BO0624_81749,185,137,Lo sposalizio della B. V. con S. Giuseppe. Bellissimo,137. Lo sposalizio della B. V. con S. Giuseppe. Bellissimo,716
BO0624_81749,186,2,smalto di Limoges della fabbrica di Pierre Remond.,2. smalto di Limoges della fabbrica di Pierre Remond.,717
BO0624_81749,187,138,Pomo da bastone in corallo lavorato.,138. Pomo da bastone in corallo lavorato.,718
BO0624_81749,188,139,Tritico in bronzo con fatti della vita di Cristo.,139. Tritico in bronzo con fatti della vita di Cristo.,719
BO0624_81749,189,140,Tabacchiera ovale in bronzo dorato.,140. Tabacchiera ovale in bronzo dorato.,720
BO0624_81749,190,141,Suggello in filograna argento dorato.,141. Suggello in filograna argento dorato.,721
BO0624_81749,191,142,"Busto di Pietro Paolo Bizzozzero in terra cotta dipinta, portato da un capitello pure in terra cotta, collo stemma gentilizio nel centro.","142. Busto di Pietro Paolo Bizzozzero in terra cotta dipinta, portato da un capitello pure in terra cotta, collo stemma gentilizio nel centro.",722
BO0624_81749,192,143,"Stendardo in damasco rosso, con ricco contorno a fiori,","143. Stendardo in damasco rosso, con ricco contorno a fiori,",723
BO0624_81749,193,9,"ricamato in seta, foglie ed ornati in oro. Nel centro una santa martire con un drago, dipinta e ricamata su seta. Alt. 2.45, largh. 2.—","9. ricamato in seta, foglie ed ornati in oro. Nel centro una santa martire con un drago, dipinta e ricamata su seta. Alt. 2.45, largh. 2.—",724
BO0624_81749,194,144,"Due cimase in bronzo dorato, con corona marchionale e otto braciali pure in bronzo dorato.","144. Due cimase in bronzo dorato, con corona marchionale e otto braciali pure in bronzo dorato.",725
BO0624_81749,195,145,Due gruppi di cicogne in bronzo del Giappone.,145. Due gruppi di cicogne in bronzo del Giappone.,726
BO0624_81749,196,146,"Trofeo d'armi per la maggior parte giapponesi, riuniti sopra di una tavola in legno ricoperta in velluto rosso: Cap-","146. Trofeo d'armi per la maggior parte giapponesi, riuniti sopra di una tavola in legno ricoperta in velluto rosso: Cap-",727
BO0624_81749,197,13,pello giapponese in legno laccato e dorato - 4 segnali,"13. pello giapponese in legno laccato e dorato - 4 segnali
di guerra in legno giapponese laccato - Gong sagomato in bronzo giapponese — 6 freccie ed un arco laccato giapponese - 2 bracciali in stoffa giapponese rosso e oro — Paia cosciali in lastra di ferro dorato e stoffa in seta giapponese — 2 spadine europee - 2 turcassi di cuoio Una maschera da guerra giapponese - Una tazza con manico in legno laccato e dorato giapponese - Una boraccia in corno di cervo.",728
BO0624_81749,198,147,"Trofeo d'armi riunite su tavola pendant alla precedente: Elmo orientale in ferro inciso, con paranaso e retina in ferro - Scudo orientale in ferro inciso, con 4 targhe — 4 punte di lancia giapponese - Un circasso in cuoio, con 6 frecce - I2 lunghe frecce giapponesi, con arco in legno laccato - Una scimitarra turca, con lama damascata e fodero in pelle e bronzo con cordoni e fiocchi in seta e Oro — Spada giapponese con fodero - Spada con impugnatura, lama e fodero in legno dorato scolpito Parte di armatura in lamine di ferro incise e dorate Un segnale di guerra - 2 frecce da torneo - Spadino mano sinistra con fodero, pomo e guardia in ferro lavorato e cesellato - Cartucciera in metallo argentato con ornati a sbalzo - 12 oggetti diversi, fra cui: 2 foderi di spada, 2 coltelli, un ventaglio da guerra, ecc.","147. Trofeo d'armi riunite su tavola pendant alla precedente: Elmo orientale in ferro inciso, con paranaso e retina in ferro - Scudo orientale in ferro inciso, con 4 targhe — 4 punte di lancia giapponese - Un circasso in cuoio, con 6 frecce - I2 lunghe frecce giapponesi, con arco in legno laccato - Una scimitarra turca, con lama damascata e fodero in pelle e bronzo con cordoni e fiocchi in seta e Oro — Spada giapponese con fodero - Spada con impugnatura, lama e fodero in legno dorato scolpito Parte di armatura in lamine di ferro incise e dorate Un segnale di guerra - 2 frecce da torneo - Spadino mano sinistra con fodero, pomo e guardia in ferro lavorato e cesellato - Cartucciera in metallo argentato con ornati a sbalzo - 12 oggetti diversi, fra cui: 2 foderi di spada, 2 coltelli, un ventaglio da guerra, ecc.",731
BO0624_81749,199,148,Tre lancie giapponesi con asta e fodero in legno laccato.,148. Tre lancie giapponesi con asta e fodero in legno laccato.,732
BO0624_81749,200,149,Quattro lancie giapponesi con asta e fodero in legno laccato e intagliato a madreperla.,149. Quattro lancie giapponesi con asta e fodero in legno laccato e intagliato a madreperla.,733
BO0624_81749,201,150,Due grandi foglie di palma.,150. Due grandi foglie di palma.,734
BO0624_81749,202,151,Un segnale da guerra in legno laccato giapponese.,151. Un segnale da guerra in legno laccato giapponese.,735
BO0624_81749,203,152,"Oggetto in legno laccato giapponese, cordone e fiocco in","152. Oggetto in legno laccato giapponese, cordone e fiocco in",736
BO0624_81749,204,7,seta rossa.,7. seta rossa.,737
BO0624_81749,205,153,"Due statuette in costume napoletano, con abiti in stoffa, testa, mani e piedi in terra cotta.","153. Due statuette in costume napoletano, con abiti in stoffa, testa, mani e piedi in terra cotta.",738
BO0624_81749,206,154,Due figure simili di soldati turchi.,154. Due figure simili di soldati turchi.,739
BO0624_81749,207,155,Narguillé con piatto in vetro smaltato a fiori policromi e,155. Narguillé con piatto in vetro smaltato a fiori policromi e,740
BO0624_81749,208,3,oro con canna e accessori in bronzo e pelle.,3. oro con canna e accessori in bronzo e pelle.,741
BO0624_81749,209,156,"Narguillé in metallo sbalzato in parte e dorato, con canna e accessori in bronzo e cuoio.","156. Narguillé in metallo sbalzato in parte e dorato, con canna e accessori in bronzo e cuoio.",742
BO0624_81749,210,157,"Narguillé in ferro, legno e bronzo, portato da tripode in bronzo.","157. Narguillé in ferro, legno e bronzo, portato da tripode in bronzo.",743
BO0624_81749,211,158,"Scatola grande di forma circolare in legno laccato rosso, con bellissimi ornati e greca a rilievo. Bellissimo lavoro chinese e di perfetta conservazione.","158. Scatola grande di forma circolare in legno laccato rosso, con bellissimi ornati e greca a rilievo. Bellissimo lavoro chinese e di perfetta conservazione.",744
BO0624_81749,212,159,Pippa turca in bronzo e cuoio.,159. Pippa turca in bronzo e cuoio.,745
BO0624_81749,213,160,Porta vasetti in legno laccato giapponese.,160. Porta vasetti in legno laccato giapponese.,746
BO0624_81749,214,161,Tripode in bronzo.,161. Tripode in bronzo.,747
BO0624_81749,215,162,Busto in bronzo a cera persa raffigurante Rubini.,162. Busto in bronzo a cera persa raffigurante Rubini.,748
BO0624_81749,216,163,Lotto di 3 oggetti in legno: Manico giapponese lavorato a figure e fiori - Cucchiaio con trafori e quadrupede alato.,163. Lotto di 3 oggetti in legno: Manico giapponese lavorato a figure e fiori - Cucchiaio con trafori e quadrupede alato.,749
BO0624_81749,217,164,Puttino in bronzo per mobile.,164. Puttino in bronzo per mobile.,750
BO0624_81749,218,165,Lotto di i7 vetri dipinti e dorati per riquadrature di mobili.,165. Lotto di i7 vetri dipinti e dorati per riquadrature di mobili.,751
BO0624_81749,219,166,"Urna cineraria romana con coperchio, in vetro opalizzato di scavo.","166. Urna cineraria romana con coperchio, in vetro opalizzato di scavo.",752
BO0624_81749,220,167,Urna cineraria simile alla precedente.,167. Urna cineraria simile alla precedente.,753
BO0624_81749,221,168,Vaso con ansa in vetro romano opalizzato di scavo.,168. Vaso con ansa in vetro romano opalizzato di scavo.,754
BO0624_81749,222,169,"Vaso di forma sferica, romano, in vetro verde di scavo, con bellissime opalizzazioni.","169. Vaso di forma sferica, romano, in vetro verde di scavo, con bellissime opalizzazioni.",755
BO0624_81749,223,170,Lotto di,170. Lotto di,756
BO0624_81749,224,19,3 bicchieri romani in vetro di scavo opalizzato.,19. 3 bicchieri romani in vetro di scavo opalizzato.,757
BO0624_81749,225,171,Coppa e sottocoppa in vetro romano di scavo opalizzato.,171. Coppa e sottocoppa in vetro romano di scavo opalizzato.,758
BO0624_81749,226,172,Lotto di 4 vasetti con anse in vetro romano di scavo opalizzato.,172. Lotto di 4 vasetti con anse in vetro romano di scavo opalizzato.,759
BO0624_81749,227,173,Vasetto a lungo collo in vetro romano di scavo opalizzato.,173. Vasetto a lungo collo in vetro romano di scavo opalizzato.,760
BO0624_81749,228,174,Lotto di 7 lagrimatoi e unguentari in vetro romano opalizzato di scavo.,174. Lotto di 7 lagrimatoi e unguentari in vetro romano opalizzato di scavo.,761
BO0624_81749,229,175,Bicchiere in vetro di scavo.,175. Bicchiere in vetro di scavo.,762
BO0624_81749,230,4,176.,4. 176.,763
BO0624_81749,231,5,"Lotto di 3 bicchieri a calice in vetro di forme diverse, due con incisioni e l'altro con smalti.","5. Lotto di 3 bicchieri a calice in vetro di forme diverse, due con incisioni e l'altro con smalti.",764
BO0624_81749,232,177,Guantiera con piede in vetro di Murano inciso.,177. Guantiera con piede in vetro di Murano inciso.,765
BO0624_81749,233,178,Bottiglia in vetro turchino con ornati in rilievo.,178. Bottiglia in vetro turchino con ornati in rilievo.,766
BO0624_81749,234,179,Bottiglia in vetro a forma di animale raggruppato.,179. Bottiglia in vetro a forma di animale raggruppato.,767
BO0624_81749,235,180,"Due vasi per fiori in cristallo brillantato, della fabbrica di","180. Due vasi per fiori in cristallo brillantato, della fabbrica di",768
BO0624_81749,236,10,Baccarat.,10. Baccarat.,769
BO0624_81749,237,181,Due piatti grandi ovali in metallo argentato con ornati a sbalzo.,"181. Due piatti grandi ovali in metallo argentato con ornati a sbalzo.
<!-- image -->

## MOBILI",770
BO0624_81749,238,182,"Mobile grande a due scompartimenti di forma architettonica, in legno d'ebano, riccamente intarsiato in avorio con molte riore, vi sono tre antine con serratura e ricca chiave in ferro; nella parte superiore tre grandi sportelli, con co-","182. Mobile grande a due scompartimenti di forma architettonica, in legno d'ebano, riccamente intarsiato in avorio con molte riore, vi sono tre antine con serratura e ricca chiave in ferro; nella parte superiore tre grandi sportelli, con co-",775
BO0624_81749,239,2,"statuette a bassorilievi pure in avorio. Nella parte infelonne, basi ed ornati in avorio; tutto il mobile può dirsi ricoperto di splendide placchette in avorio, finamente disegnate e incise, rappresentanti amore o figure allegoriche. con ricchi ornati. Superiormente ai tre sportelli vi sono tre quadri incisi sull'avorio di finissima esecuzione, rappresentanti la poesia, la pittura e la scoltura, con episodi della vita di Dante, Raffaello e di Michelangelo. La parte superiore di questo mobile monumentale termina con un magnifico gruppo in avorio, rappresentante l'aurora colla fiaccola alla mano e due amorini ai piedi. Questo mobile venne eseguito dal distinto artista fu Luigi Annoni e fu premiato all'Esposizione di Parigi del 1867.","2. statuette a bassorilievi pure in avorio. Nella parte infelonne, basi ed ornati in avorio; tutto il mobile può dirsi ricoperto di splendide placchette in avorio, finamente disegnate e incise, rappresentanti amore o figure allegoriche. con ricchi ornati. Superiormente ai tre sportelli vi sono tre quadri incisi sull'avorio di finissima esecuzione, rappresentanti la poesia, la pittura e la scoltura, con episodi della vita di Dante, Raffaello e di Michelangelo. La parte superiore di questo mobile monumentale termina con un magnifico gruppo in avorio, rappresentante l'aurora colla fiaccola alla mano e due amorini ai piedi. Questo mobile venne eseguito dal distinto artista fu Luigi Annoni e fu premiato all'Esposizione di Parigi del 1867.

Alt. 3.62, largh. 2.70 Vedi Tavola IV.",776
BO0624_81749,240,183,"Mobile gabinetto a tre corpi, in legno nero, con bassorilievi","183. Mobile gabinetto a tre corpi, in legno nero, con bassorilievi",780
