catalogue_id,prev_num,current_num,title,excerpt,line_start
BO0624_87738,23,157,"Glockenblumen in einer Glasvase. Leinwand, signiert. H. 59 cm, B. 46 cm. G.-R.","157. Glockenblumen in einer Glasvase. Leinwand, signiert. H. 59 cm, B. 46 cm. G.-R.  ## K. Schellbach.  - Junges Mädchen, in einem Mohnblumenfelde stehend. Reizendes Bild. Leinwand, - signiert. H. 63 ...",654
BO0624_87738,157,159,"Brustbild einer Bäuerin. Studie, signiert. H. 30 cm, B. 22 cm. Gerahmt.","159. Brustbild einer Bäuerin. Studie, signiert. H. 30 cm, B. 22 cm. Gerahmt.  ## E. L. Plasz, München....",664
BO0624_87738,165,3,"Naturstudie, signiert. H. 22 cm, B. 30 cm. Gerahmt.",3. Die Übernahme erfolgt sogleich mit dem Zuschlage....,7
BO0624_87738,3,166,"Kastanienblätter. Pastellzeichnung, signiert. H. 30 cm, B. 20 cm. Gerahmt.","166. Kastanienblätter. Pastellzeichnung, signiert. H. 30 cm, B. 20 cm. Gerahmt.  ## H. Schrader, München....",690
BO0624_87738,169,3,"Gr. 7,5 cm.",3. Die Übernahme erfolgt sogleich mit dem Zuschlage....,7
BO0624_87738,3,170,Anker in silbervergoldeter Montierung mit Straßsteinen.,170. Anker in silbervergoldeter Montierung mit Straßsteinen....,710
BO0624_87738,170,5,"Achatdöschen, flach, in vergoldeter Bronzemontierung, und alter Stockknopf, Horn in Silbermontierung.","5. Bei Gegenständen, für welche seitens der Verkäufer Mindestpreise vorgeschrieben sind, wird für deren Rechnung bis zur Höhe dieser Preise mitgeboten....",11
BO0624_87738,5,173,Alte silberne Kinderklapper und silberner Pfropfenzieher mit Petschaft.,173. Alte silberne Kinderklapper und silberner Pfropfenzieher mit Petschaft....,712
BO0624_87738,173,7,174.,7. Ein Aufschlag zur Kaufsumme wird vom Käufer mit 5 % erhoben....,14
BO0624_87738,8,175,Mindener Fayencekrug in Form eines sitzenden Mannes. Bunt. H. 28 cm.,175. Mindener Fayencekrug in Form eines sitzenden Mannes. Bunt. H. 28 cm....,715
BO0624_87738,179,14,Gerahmtes englisches Schabkunstblatt. Taufe Christi im Jordan.,14. Gerahmtes englisches Schabkunstblatt. Taufe Christi im Jordan....,720
BO0624_87738,15,182,"Große chinesische Porzellanvase mit Deckel, blau, Darstellung des Hund des Fô und buddhistische Embleme. 1. to cm.","182. Große chinesische Porzellanvase mit Deckel, blau, Darstellung des Hund des Fô und buddhistische Embleme. 1. to cm....",722
BO0624_87738,182,17,Ein Paar holländische Messingleuchter für 4 Kerzen. Bekrönt von einem Löwen mit dem Amsterdamer Wappenschild. H. 54 cm.,"17. Felsige Abhänge in der Schweiz. Tuschzeichnung, signiert. H. 44 cm, B. 34 cm. Gerahmt.  ## J. Widmann, München....",105
BO0624_87738,20,187,Resedafarbiger Fond mit Blumendessin. In der Mitte ein ovales Medaillon,187. Resedafarbiger Fond mit Blumendessin. In der Mitte ein ovales Medaillon...,727
BO0624_87738,187,22,mit Rosen. Gr. 340 X 155 cm.,22. B. 57 cm. - S. R. ## A. Mohrbutter....,161
BO0624_87738,22,188,"Große Tiroler Brauttruhe. Zirbelholz, mit farbigen Intarsien. Die Front durch vier Pilaster in drei Teile geteilt. Die beiden Lauduununron vlorecki2. 1o 2eklooluon wcken sus rarsten. muster vast mur auiste renden Podest. blumen. Im Deckel Namen und Jahreszahl 1608. Auf hohem H. 69 cm, B. 181 cm, T. 72 cm.","188. Große Tiroler Brauttruhe. Zirbelholz, mit farbigen Intarsien. Die Front durch vier Pilaster in drei Teile geteilt. Die beiden Lauduununron vlorecki2. 1o 2eklooluon wcken sus rarsten. muster vast ...",729
BO0624_87738,188,24,x9.,"24. Strasse in Pompeji. Reich staffiert. Leinwand, signiert. - H. 45 cm, B. 31 cm....",126
BO0624_87738,25,190,"Empire-Bronze-Handleuchter, vergoldet. Der Teller muschelförmig. H. 8 cm.","190. Empire-Bronze-Handleuchter, vergoldet. Der Teller muschelförmig. H. 8 cm....",732
BO0624_87738,190,2,"Holländischer Mühlenbecher (Trinkspiel) silbervergoldet, getrieben und graviert. Anfang XVIII. Jahrh. Beschaumarken. H. 24 cm.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,9,201,"Ein Paar Berliner Porzellanvasen in Urnenform. Weiß, mit Früchten und Blumen dekoriert. leu weise vergolue Н. 30½ ст.","201. Ein Paar Berliner Porzellanvasen in Urnenform. Weiß, mit Früchten und Blumen dekoriert. leu weise vergolue Н. 30½ ст....",741
BO0624_87738,215,25,"Grober blrenbeinbumpen in getriebener, silberner Montierung. Die Leibung friesartig in Relief geschnitzt, große figurenreiche Komposition. Als Deckelbekrönung Ritter zu Pferde. H. 42 cm.","25. Havellandschaft mit Windmühle, Malpappe. H. 15 cm, B. 39 cm.  ## August Dieffenbacher.  - Motiv alu Chiemsee H. 26 cm, B. 34 cm. bei Mondbeleuchtung. G.-R. - Gerahmt....",128
BO0624_87738,26,219,"Große Louis XVI.=Kirchenampel, getrieben und durchbrochen. XVIII. Jahrh.","219. Große Louis XVI.=Kirchenampel, getrieben und durchbrochen. XVIII. Jahrh....",759
BO0624_87738,220,223,"24 altchinesische Porzellanteller, famille rose, verschieden in Form und Dekor. Durchmesser 22 cm.","223. 24 altchinesische Porzellanteller, famille rose, verschieden in Form und Dekor. Durchmesser 22 cm. - Pfeilerschrank, halbrund, Nußbaum mit Rosenholz und Bronzebeschlag. Louis XVI. In der Schubkäs...",763
BO0624_87738,223,231,"Desgleichen, einfacher. Geometrische Bandmotive mit Laubranken.","231. Desgleichen, einfacher. Geometrische Bandmotive mit Laubranken....",772
BO0624_87738,234,239,"Silberner Pokal mit Deckel, getrieben und graviert. H. 36 cm.","239. Silberner Pokal mit Deckel, getrieben und graviert. H. 36 cm....",780
BO0624_87738,240,244,"Altes Pastellporträt, Bildnis eines jungen Mädchens in weißem Kleid. Original - Rahmen.","244. Altes Pastellporträt, Bildnis eines jungen Mädchens in weißem Kleid. Original - Rahmen....",785
BO0624_87738,245,24,"% Silbernes Augsburger Präsentierschälchen, flach, mit vergoldeten durchbrochenen Henkeln. in ael Miue ela ovales ulasmedaillon.","24. Strasse in Pompeji. Reich staffiert. Leinwand, signiert. - H. 45 cm, B. 31 cm....",126
BO0624_87738,24,248,"Desgleichen, mit getriebenen Früchten im Fond, durchbrochen gegittert.","248. Desgleichen, mit getriebenen Früchten im Fond, durchbrochen gegittert....",789
BO0624_87738,249,251,"Goldene Taschenuhr, auf der Rückseite sehr fein gemalte Genreszene, galante Darstellung. XVIII. Jahrh.","251. Goldene Taschenuhr, auf der Rückseite sehr fein gemalte Genreszene, galante Darstellung. XVIII. Jahrh. - Holländischer Schrank von una zworburizem voerteu. Gekente weite Schnittes des Schul 2ten,...",792
BO0624_87738,251,253,"Alter flämischer Eichenholz=Schrank. Im Unterteil zwei größere Flügeltüren mit 20Krontten ungeschnitzten nul un den. m Oberteil aTel Inen mit ruchtkornen oe7 wischen Schubkasten. Löwenköpfen. Figürliche Pilaster mit Hermen und Engelsköpfen. Reich geschnitzter Fries mit Datiert 1659. Sehr schöner Schrank. H. 197 cm, B. 175 cm, T. 63 cm.",253. Alter flämischer Eichenholz=Schrank. Im Unterteil zwei größere Flügeltüren mit 20Krontten ungeschnitzten nul un den. m Oberteil aTel Inen mit ruchtkornen oe7 wischen Schubkasten. Löwenköpfen. Fig...,794
BO0624_87738,255,259,"Alt=Meißener Porzellan=Service, bestehend aus: Teekanne, Spülkumme, Zuckerschale, Teeovalen Schälchen, Macuen 1assen. einem hohen Tassen und staffierten elf Orangefarbiger Rand mit reichen Goldornamenten Schwertermarke und 1u1l Flußlanascharten una streublumen reich bemalt. mit runkt. sehr schones, vorzüglich gemaltes Service.","259. Alt=Meißener Porzellan=Service, bestehend aus: Teekanne, Spülkumme, Zuckerschale, Teeovalen Schälchen, Macuen 1assen. einem hohen Tassen und staffierten elf Orangefarbiger Rand mit reichen Goldor...",800
BO0624_87738,261,263,"Goldemaillierte alte Rosette, Renaissance, besetzt mit Steinen und Perlen. D. 4,5 cm.","263. Goldemaillierte alte Rosette, Renaissance, besetzt mit Steinen und Perlen. D. 4,5 cm....",804
BO0624_87738,264,26,"%. Altchinesischer Porzellanblumenuntersatz, Tonnenform mit schönem, terblauem Dekor H. 22 cm.",26. Liebespaar als Staffage. Signiert.  ## A. Achtenhagen....,134
BO0624_87738,26,268,"Alt=Meißener Blumentopf, Rokoko mit reliefierten Henkeln und Streublumen. H. 14 cm.","268. Alt=Meißener Blumentopf, Rokoko mit reliefierten Henkeln und Streublumen. H. 14 cm....",809
BO0624_87738,270,273,"Elfenbein=Miniatur, oval, Bildnis einer Dame in langem Lockenhaar und dekolletiertem weißen Bronzerahmen. Gr. 0,0 Ao,5 cm","273. Elfenbein=Miniatur, oval, Bildnis einer Dame in langem Lockenhaar und dekolletiertem weißen Bronzerahmen. Gr. 0,0 Ao,5 cm - Die gleichtue, e Elisch aidnis oins ungen Mädchens in weißem Kopftuch u...",814
BO0624_87738,273,275,"- Ein Paar Elfenbein=Statuetten, musizierende Putti. H. 7,5 cm.","- 275. - Ein Paar Elfenbein=Statuetten, musizierende Putti. H. 7,5 cm....",816
BO0624_87738,285,287,"Friesische Truhenbank, Eichenholz, mit hoher Rücklehne, Reich geschnitzt.","287. Friesische Truhenbank, Eichenholz, mit hoher Rücklehne, Reich geschnitzt....",830
BO0624_87738,288,292,"Sechs Stühle im Stil Louis XIV., mit hohen, durchbrochen geschnitzten Lehnen und Polstersitzen. Braun.","292. Sechs Stühle im Stil Louis XIV., mit hohen, durchbrochen geschnitzten Lehnen und Polstersitzen. Braun. - Empire-Glas-Likörservice, bestehend aus Tablett, Flasche und 6 Gläschen mit breitem Goldra...",835
BO0624_87738,292,1299,"Französische Empire-Porzellantasse, mit reicher Vergoldung. Gerade zylindrische Form mit runden braunen Medaillons und vergoldeten Porträt-Reliefs","- 1299 Französische Empire-Porzellantasse, mit reicher Vergoldung. Gerade zylindrische Form mit runden braunen Medaillons und vergoldeten Porträt-Reliefs...",838
BO0624_87738,1299,296,Alt-Berliner Tasse von geschweifter Form mit fein gemaltem Genrebild und Spruch. Biedermeierzeit.,296. Alt-Berliner Tasse von geschweifter Form mit fein gemaltem Genrebild und Spruch. Biedermeierzeit....,839
BO0624_87738,296,2,"schundes haft glas mit De dortere Fuß mit reich geschliffener Cuppa, Monogramm, Jschutren etc.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,3,299,Eichenholz=Standuhr mit reich verziertem Zifferblatt. In geschnitztem Gehäuse.,299. Eichenholz=Standuhr mit reich verziertem Zifferblatt. In geschnitztem Gehäuse....,842
BO0624_87738,300,6,sOl. Satz von 5 Delfter Fayencevasen. Geschweifte Form. Blau dekoriert. Auf der Stirnseite Blumen im japanischen Geschmack. 31 cm.,6. Angegebene Maße verstehen sich bei Gemälden ohne Rahmen....,10
BO0624_87738,6,302,Desgleichen. · Auf der Stirnseite Hühner.,302. Desgleichen. · Auf der Stirnseite Hühner....,845
BO0624_87738,302,8,"Zwei Marmorreliefs. Weibliche Profilporträts, in hoher Relieftraktierung. Anfang XIX. Jahrh. Ovaler Marmorrahmen.","8. Gesteigert wird mindestens um 1 Mk., über 100 um 5 Mk. Von der Reihenfolge wird nur ausnahmsweise abgewichen....",12
BO0624_87738,9,305,"Halbrunder Pfeilerschrank mit grauer Marmorplatte. In der Front vier Türen, die durch zwei Säulen getrennt sind. Mahagoni, mit Messingbeschlag und eingelegten Messinglinien. 1O4U. H. 102 cm, B. 136 cm, T. 61 cm.","305. Halbrunder Pfeilerschrank mit grauer Marmorplatte. In der Front vier Türen, die durch zwei Säulen getrennt sind. Mahagoni, mit Messingbeschlag und eingelegten Messinglinien. 1O4U. H. 102 cm, B. 1...",848
BO0624_87738,310,16,"Orientalischer Seidenteppich. Roter Fond mit farbiger Bordüre, grün und blau vorherrschend. 150 zu 108 cm.","16. Brustbild eines jungen Mädchens in rosa Taille. Leinwand, signiert. H. 50 cm, B. 39 cm.  ## E. L. Plasz, München....",100
BO0624_87738,18,314,"Teekasten in Boule-Arbeit. H. 12½ cm, L. 23 cm.","314. Teekasten in Boule-Arbeit. H. 12½ cm, L. 23 cm....",857
BO0624_87738,314,20,"Satz von fünf Delfter Fayencevasen. Achtseitig. Gerippt, blau dekoriert im japanischen Geschmack. H. 51 cm.","20. Blick auf einen Fluss bei Gewitterstimmung. Signiert. H. 34 cm, B. 45 cm. S. R....",113
BO0624_87738,20,316,"Bronzekrone, XVII. Jahrhundert. Schalenförmiger Körper mit acht Kerzenarmen. Als Mittelbekrönung eine Vaso.","316. Bronzekrone, XVII. Jahrhundert. Schalenförmiger Körper mit acht Kerzenarmen. Als Mittelbekrönung eine Vaso....",859
BO0624_87738,316,22,"urober uinnhumpen von gerader zyundrischer rorm, mit Handwerkswappen. H. 33 cm.",22. B. 57 cm. - S. R. ## A. Mohrbutter....,161
BO0624_87738,23,319,Acht getriebene versilberte Rokoko-Blaker. Gr. 40 X 25 cm.,319. Acht getriebene versilberte Rokoko-Blaker. Gr. 40 X 25 cm....,862
BO0624_87738,319,25,"Alte Porzellan-Spülkumme, Marke Amstel. Reich dekoriert mit Küstenlandschaften, Streublumen und Insekten. Durchm. 21 cm.","25. Havellandschaft mit Windmühle, Malpappe. H. 15 cm, B. 39 cm.  ## August Dieffenbacher.  - Motiv alu Chiemsee H. 26 cm, B. 34 cm. bei Mondbeleuchtung. G.-R. - Gerahmt....",128
BO0624_87738,25,321,Zwei Ansbacher Teller mit goldumränderten Kartuschen auf dem Rande und Landschaften in rot camaïeu. Durchm. 23½ cm.,321. Zwei Ansbacher Teller mit goldumränderten Kartuschen auf dem Rande und Landschaften in rot camaïeu. Durchm. 23½ cm....,864
BO0624_87738,321,27,"Teekanne mit Untersatz aus Kanton-Email, reich bunt dekoriert, und eine Deckeltasse, sehr fein dekoriert.","27. Rittersaal von Nideggen, dahinter Ruine....",138
BO0624_87738,28,325,"Ein Paar chinesische Porzellanvasen (Ingwertöpfe), blauer Fond mit weißen Blüten und ausgesparten Medaillons mit Stilleben. H. 26 cm.","325. Ein Paar chinesische Porzellanvasen (Ingwertöpfe), blauer Fond mit weißen Blüten und ausgesparten Medaillons mit Stilleben. H. 26 cm....",869
BO0624_87738,326,329,- 330.,- 329. - 330. - her tner warke...,873
BO0624_87738,329,331,"Porzellankrug mit Deckel, blau, weiß dekoriert.","331. Porzellankrug mit Deckel, blau, weiß dekoriert. - Meißener Marke. - Berliner Porzellan-Salzgefäß, 2 Schalen mit Amorette, bunt bemalt. H. 13 cm...",876
BO0624_87738,331,333,"Alter Straßburger Fayenceteller mit roten Streublumen und zwei alte Höchster Fayenceteller, mit Marke, Streublumen.","333. Alter Straßburger Fayenceteller mit roten Streublumen und zwei alte Höchster Fayenceteller, mit Marke, Streublumen....",879
BO0624_87738,333,504,"Alte holländische Messing=Oellampe, H. 35 cm.","504. Alte holländische Messing=Oellampe, H. 35 cm....",880
BO0624_87738,504,350,"- Ein Paar alte silberne Becher von glatter konischer Form. H. 5,5 cm.","- 350. - Ein Paar alte silberne Becher von glatter konischer Form. H. 5,5 cm....",881
BO0624_87738,350,336,"Pius V. Bildnis und Allegorie mit Inschrift 1571,","336. Pius V. Bildnis und Allegorie mit Inschrift 1571, - Bronzevergoldete Medaille auf Papst und silberne Schillermedaille 1905...",883
BO0624_87738,337,3,"a0. Kleiner Bronze-Untersatz, vergoldet mit reliefierter Bordüre auf vier Füßchen.",3. Die Übernahme erfolgt sogleich mit dem Zuschlage....,7
BO0624_87738,3,340,- Louis XVI,"- 340. - Louis XVI - Kleine Rudolstädter Porzellan-Kasserolle mit Blumendekor und Salzgefäß mit Blumen 1l 1ou callarou - Aquarellierter Farbendruck, gerahmt. Schlesien. - Die Falkenberge von der Mitte...",888
BO0624_87738,340,342,Chinesische Bronzestatuette. Die Göttin Kwan-yin. H. 19 cm.,342. Chinesische Bronzestatuette. Die Göttin Kwan-yin. H. 19 cm....,893
BO0624_87738,342,346,"Bronze= Relief. Pan und Nymphe opfernd. Nach Clodion, H. 19 cm, B. 17 cm.","346. Bronze= Relief. Pan und Nymphe opfernd. Nach Clodion, H. 19 cm, B. 17 cm....",894
BO0624_87738,346,344,- Ein Paar Straßburger Fayenceteller mit Blumendekor. Durchm. 23 cm,- 344. - Ein Paar Straßburger Fayenceteller mit Blumendekor. Durchm. 23 cm...,895
BO0624_87738,345,347,"Holzgeschnitzter Putto, Lindenholz. XVIII. Jahrh. Gr. 58 cm.","347. Holzgeschnitzter Putto, Lindenholz. XVIII. Jahrh. Gr. 58 cm....",902
BO0624_87738,349,352,"Autograph Friedrichs des Großen (L. Brief an den Generalmajor von Walrave, daß er Labore Verantwortung wegen der unschuldigerweise durch den Profos mit Peitschen aus der Stadt Neiße verwiesenen Bürgertochter einsender Darunter der Namenszug des Königs und Das wil'0 wegen verführung eines Kerels sein."" Unter Glas, in schön geschnitztem Eichenholzrahmen.","352. Autograph Friedrichs des Großen (L. Brief an den Generalmajor von Walrave, daß er Labore Verantwortung wegen der unschuldigerweise durch den Profos mit Peitschen aus der Stadt Neiße verwiesenen B...",909
BO0624_87738,356,358,Serie von ca. 70 marokkanischen Münzen.,"358. Serie von ca. 70 marokkanischen Münzen. - Thlr. Friedrich III., Kurfürst von Brandenburg; b) Thr. König Maria Theresia 1780.  ## B.  ## Nachmittags von 4 Uhr ab....",918
BO0624_87738,358,360,Drei Kupons alte Gold- und Silberfranse.,360. Drei Kupons alte Gold- und Silberfranse....,925
BO0624_87738,360,2,"Vier holzgeschnitzte Wandleuchter im Rokokostil, mit Spiegelrückwand.","2. Diejenigen Käufer, welche am folgenden Tage zu zahlen wünschen, müssen eine an-...",6
BO0624_87738,2,362,"Kleiner Delfter Teller, blau dekoriert, Chinesenfiguren.","362. Kleiner Delfter Teller, blau dekoriert, Chinesenfiguren....",927
BO0624_87738,364,6,Fayence=Schüssel mit buntem Dekor.,6. Angegebene Maße verstehen sich bei Gemälden ohne Rahmen....,10
BO0624_87738,8,368,"Kleines Porzellankörbchen, durchbrochen, bunt dekoriert. Durchm. 11 cm.","368. Kleines Porzellankörbchen, durchbrochen, bunt dekoriert. Durchm. 11 cm....",933
BO0624_87738,368,10,"Vier kleine Buchsfiguren. Zwei Frauen, eine mit Eimer, David mit dem Haupte des Goliath, und Scherzfigur. -XVIII. Jahrh. H. 6-8 cm.","10. Stilleben mit Fruchtschale und Früchten. Leinwand, signiert. H. 80 cm, B. 50 cm.  ## C. Rosenstand....",78
BO0624_87738,12,371,Ein,371. Ein...,937
BO0624_87738,371,14,"Paar große silberne Schuhschnallen mit Straßsteinen besetzt. XVIII. Jahrh. Gr. 8,5 X 7 cm.",14. Gerahmtes englisches Schabkunstblatt. Taufe Christi im Jordan....,720
BO0624_87738,14,372,Neun diverse Straßrosetten in silberner Montierung.,372. Neun diverse Straßrosetten in silberner Montierung. - XVIII. Jahrh....,939
BO0624_87738,372,17,Zwei goldene Empireringe mit verschlungenem Monogramm und Haarstickerei: Um 1800.,"17. Felsige Abhänge in der Schweiz. Tuschzeichnung, signiert. H. 44 cm, B. 34 cm. Gerahmt.  ## J. Widmann, München....",105
BO0624_87738,18,375,"Zwei desgl., einer mit Kameo, einer mit schwarzem Email.","375. Zwei desgl., einer mit Kameo, einer mit schwarzem Email....",943
BO0624_87738,376,21,377.,"21. Blumige Wiese bei Abendbeleuchtung. Signiert. H. 39 cm, B. 50 cm.  ## E. L. Plasz, München.  - Dampfer auf dem Bodensee bei Abendbeleuchtung. Leinwand, signiert. H. 48 cm,  ## J. C. Renek, Frankfu...",114
BO0624_87738,23,379,Großer holzgeschnitzter Engelskopf mit Flügeln. Hichenhel7. XVII. Jahrh. H. 42 cm.,379. Großer holzgeschnitzter Engelskopf mit Flügeln. Hichenhel7. XVII. Jahrh. H. 42 cm....,948
BO0624_87738,379,25,"Rokoko-Konsole, holzgeschnitzt, Muschelwerk mit Ranken ein freirund geschnitzter Chinesenkopf mit spitzem Hut. Sehr gute Skulptur.","25. Havellandschaft mit Windmühle, Malpappe. H. 15 cm, B. 39 cm.  ## August Dieffenbacher.  - Motiv alu Chiemsee H. 26 cm, B. 34 cm. bei Mondbeleuchtung. G.-R. - Gerahmt....",128
BO0624_87738,27,383,"Alte Oelminiatur auf Kupfer, St. Magdalena. Oval. Gerahmt. XVII. Jahrh. Gr. 6,5 X5 cm.","383. Alte Oelminiatur auf Kupfer, St. Magdalena. Oval. Gerahmt. XVII. Jahrh. Gr. 6,5 X5 cm....",952
